 ID,Name / Nom,Latitude,Longitude,Prov/Terr,Timezone / Fuseau horaire
05OE009,"TOUROND CREEK NEAR TOUROND",49.530560,-96.980550,MB,UTC-06:00
05OE010,"MARSH RIVER NEAR OTTERBURNE",49.503060,-97.154170,MB,UTC-06:00
05OE011,"SEINE RIVER DIVERSION NEAR ILE DES CHENES",49.694440,-96.988610,MB,UTC-06:00
05OE014,"PANSY DRAIN NEAR SARTO",49.384720,-96.731390,MB,UTC-06:00
05OE015,"JOUBERT CREEK NEAR PANSY",49.325000,-96.765270,MB,UTC-06:00
05OF003,"BOYNE RIVER NEAR CARMAN",49.516670,-97.944440,MB,UTC-06:00
05OF009,"ROSEISLE CREEK NEAR ROSEISLE",49.502780,-98.327770,MB,UTC-06:00
05OF011,"BOYNE RIVER NEAR ROSEISLE",49.545280,-98.414440,MB,UTC-06:00
05OF014,"SHANNON CREEK NEAR MORRIS",49.354720,-97.421670,MB,UTC-06:00
05OF017,"SOUTH TOBACCO CREEK NEAR MIAMI",49.380550,-98.248610,MB,UTC-06:00
05OF018,"TOBACCO CREEK NEAR ROSEBANK",49.450000,-98.162500,MB,UTC-06:00
05OF020,"MORRIS RIVER NEAR ROSENORT",49.489440,-97.480830,MB,UTC-06:00
05OF023,"SOUTH BRANCH OF SOUTH TOBACCO CREEK NEAR HIGHWAY 240",49.365000,-98.340840,MB,UTC-06:00
05OF024,"LITTLE MORRIS RIVER NEAR ROSENORT",49.457220,-97.476670,MB,UTC-06:00
05OF025,"MORRIS RIVER AT BRUNKILD",49.586390,-97.580560,MB,UTC-06:00
05OF026,"NORQUAY CHANNEL NEAR HOMEWOOD",49.575830,-97.800000,MB,UTC-06:00
05OG001,"LA SALLE RIVER NEAR SANFORD",49.679160,-97.429440,MB,UTC-06:00
05OG002,"LA SALLE RIVER AT LA SALLE",49.694030,-97.263080,MB,UTC-06:00
05OG005,"ELM CREEK CHANNEL NEAR ELM CREEK",49.811670,-97.982500,MB,UTC-06:00
05OG008,"LA SALLE RIVER NEAR ELIE",49.886940,-97.765000,MB,UTC-06:00
05OH007,"SEINE RIVER NEAR STE. ANNE",49.643730,-96.608990,MB,UTC-06:00
05OH009,"SEINE RIVER SOUTH OF PRAIRIE GROVE",49.770830,-96.957500,MB,UTC-06:00
05OJ005,"RED RIVER AT SELKIRK",50.145280,-96.863610,MB,UTC-06:00
05OJ008,"NETLEY CREEK NEAR PETERSFIELD",50.327220,-97.044170,MB,UTC-06:00
05OJ015,"RED RIVER AT JAMES AVENUE PUMPING STATION",49.895830,-97.130550,MB,UTC-06:00
05OJ016,"DEVILS CREEK NEAR LIBAU",50.194440,-96.713890,MB,UTC-06:00
05OJ017,"GRASSMERE CREEK DRAIN NEAR MIDDLECHURCH",50.002220,-97.116940,MB,UTC-06:00
05OJ019,"COOKS CREEK BELOW COOKS CREEK DIVERSION",49.900280,-96.739440,MB,UTC-06:00
05OJ020,"COOKS CREEK DIVERSION AT INLET",49.900280,-96.739440,MB,UTC-06:00
05OJ021,"RED RIVER UPSTREAM OF ST. ANDREWS DAM AT LOCKPORT",50.085560,-96.941670,MB,UTC-06:00
05OJ022,"RED RIVER AT BREEZY POINT",50.283330,-96.858060,MB,UTC-06:00
05PA006,"NAMAKAN RIVER AT OUTLET OF LAC LA CROIX",48.382560,-92.176310,ON,UTC-05:00
05PA013,"NAMAKAN LAKE AT SQUIRREL ISLAND",48.496860,-92.658550,ON,UTC-05:00
05PB007,"RAINY LAKE NEAR FORT FRANCES",48.649120,-93.320680,ON,UTC-06:00
05PB014,"TURTLE RIVER NEAR MINE CENTRE",48.850000,-92.725000,ON,UTC-06:00
05PB018,"ATIKOKAN RIVER AT ATIKOKAN",48.751950,-91.583890,ON,UTC-06:00
05PB023,"RAINY LAKE AT NORTHWEST BAY",48.841670,-93.620000,ON,UTC-05:00
05PB024,"RAINY LAKE NEAR BEAR PASS",48.691670,-92.961110,ON,UTC-06:00
05PC021,"RAINY RIVER AT RAINY RIVER",48.733060,-94.568050,ON,UTC-05:00
05PC022,"LA VALLEE RIVER NEAR BURRISS",48.679670,-93.675420,ON,UTC-05:00
05PC023,"PINEWOOD RIVER AT HWY NO. 617",48.798167,-94.185500,ON,UTC-05:00
05PC024,"RAINY RIVER AT PITHERS POINT SITE NO.1",48.613890,-93.354720,ON,UTC-05:00
05PC025,"RAINY RIVER AT PITHERS POINT SITE NO.2",48.616250,-93.359920,ON,UTC-05:00
05PD008,"LAKE OF THE WOODS AT HANSON BAY",49.126110,-94.287780,ON,UTC-06:00
05PD011,"LAKE OF THE WOODS AT CLEARWATER BAY",49.699610,-94.771030,ON,UTC-06:00
05PD029,"LAKE OF THE WOODS AT CYCLONE ISLAND",49.325000,-94.847220,ON,UTC-06:00
05PE001,"WINNIPEG RIVER BELOW KENORA POWERHOUSE",49.772220,-94.502780,ON,UTC-06:00
05PE006,"LAKE OF THE WOODS EASTERN OUTLET AT KENORA POWERHOUSE",49.772220,-94.502780,ON,UTC-06:00
05PE009,"WINNIPEG RIVER AT MINAKI",49.987500,-94.662500,ON,UTC-06:00
05PE011,"LAKE OF THE WOODS WESTERN OUTLET ABOVE NORMAN DAM AND POWERHOUSE SITE NO.1",49.770830,-94.523610,ON,UTC-06:00
05PE012,"WINNIPEG RIVER BELOW NORMAN DAM AND POWERHOUSE",49.770830,-94.523610,ON,UTC-06:00
05PE014,"LAKE OF THE WOODS AT KEEWATIN",49.763890,-94.554170,ON,UTC-06:00
05PE029,"LAKE OF THE WOODS WESTERN OUTLET ABOVE NORMAN DAM AND POWERHOUSE SITE NO.2",49.771920,-94.521970,ON,UTC-05:00
05PF051,"WINNIPEG RIVER ABOVE BOUNDARY FALLS",50.210280,-95.091670,ON,UTC-06:00
05PF062,"WINNIPEG RIVER AT LAC DU BONNET",50.259720,-96.055560,MB,UTC-06:00
05PF070,"NUTIMIK LAKE AT NUTIMIK LAKE",50.144170,-95.689160,MB,UTC-06:00
05PG001,"WHITESHELL RIVER AT OUTLET OF JESSICA LAKE",50.033330,-95.505550,MB,UTC-06:00
05PH003,"WHITEMOUTH RIVER NEAR WHITEMOUTH",49.938890,-95.955560,MB,UTC-06:00
05PH007,"BIRCH RIVER NEAR PRAWDA",49.679720,-95.789170,MB,UTC-06:00
05PJ001,"BIRD RIVER AT OUTLET OF BIRD LAKE",50.462780,-95.413890,MB,UTC-06:00
05QA002,"ENGLISH RIVER AT UMFREVILLE",49.875000,-91.458340,ON,UTC-06:00
05QA004,"STURGEON RIVER AT MCDOUGALL MILLS",50.172220,-91.541660,ON,UTC-06:00
05QA006,"PELICAN LAKE AT SIOUZ LOOKOUT",50.092140,-91.912890,ON,UTC-05:00
05QB001,"LAC SEUL AT LAC SEUL",50.318610,-92.272220,ON,UTC-06:00
05QB002,"LAC SEUL AT HUDSON",50.091670,-92.166660,ON,UTC-06:00
05QB003,"LAC SEUL AT GOLDPINES",50.638890,-93.175000,ON,UTC-06:00
05QC001,"CHUKUNI RIVER NEAR EAR FALLS",50.872220,-93.483330,ON,UTC-06:00
05QC003,"TROUTLAKE RIVER ABOVE BIG FALLS",50.908330,-93.100000,ON,UTC-06:00
05QC004,"PAKWASH LAKE BELOW SNAKE FALLS",50.829720,-93.463610,ON,UTC-06:00
05QC005,"RED LAKE AT FORESTRY POINT",51.034250,-93.864170,ON,UTC-05:00
05QC006,"GOLDEN CREEK NEAR RED LAKE",51.166030,-93.626250,ON,UTC-05:00
05QD006,"WABIGOON RIVER NEAR QUIBELL",49.955550,-93.397220,ON,UTC-06:00
05QD029,"FOREST LAKE ABOVE CANYON LAKE",49.958330,-93.611660,ON,UTC-06:00
05QE008,"CEDAR RIVER BELOW WABASKANG LAKE",50.508340,-93.258330,ON,UTC-06:00
05QE009,"STURGEON RIVER AT OUTLET OF SALVESEN LAKE",50.352250,-94.466390,ON,UTC-05:00
05QE012,"LONG-LEGGED RIVER BELOW LONG-LEGGED LAKE",50.677500,-93.968610,ON,UTC-06:00
05QE015,"GRASSY NARROWS LAKE AT GRASSY NARROWS",50.161110,-94.016670,ON,UTC-06:00
05RA001,"MANIGOTAGAN RIVER NEAR MANIGOTAGAN",51.098330,-96.283330,MB,UTC-06:00
05RB003,"BLOODVEIN RIVER ABOVE BLOODVEIN BAY",51.703330,-96.604450,MB,UTC-06:00
05RC001,"BERENS RIVER ABOVE BERENS LAKE",51.809830,-93.521220,ON,UTC-05:00
05RD005,"LAKE WINNIPEG AT BERENS RIVER",52.353050,-97.022220,MB,UTC-06:00
05RD006,"FAMILY LAKE AT LITTLE GRAND RAPIDS",52.036110,-95.460830,MB,UTC-06:00
05RD011,"ROUND LAKE AT OUTLET",52.027780,-96.388890,MB,UTC-06:00
05RE002,"WEAVER LAKE AT OUTLET",52.771950,-96.759160,MB,UTC-06:00
05RE003,"LAKE WINNIPEG AT GEORGE ISLAND",52.818610,-97.617230,MB,UTC-06:00
05RF001,"LAKE WINNIPEG AT MONTREAL POINT",53.625000,-97.844440,MB,UTC-06:00
05SA002,"BROKENHEAD RIVER NEAR BEAUSEJOUR",50.090280,-96.429440,MB,UTC-06:00
05SA003,"LAKE WINNIPEG AT VICTORIA BEACH",50.695000,-96.559720,MB,UTC-06:00
05SB006,"LAKE WINNIPEG AT GIMLI",50.630550,-96.982780,MB,UTC-06:00
05SC002,"ICELANDIC RIVER NEAR RIVERTON",50.959720,-97.036110,MB,UTC-06:00
05SD001,"LAKE WINNIPEG AT PINE DOCK",51.641670,-96.795830,MB,UTC-06:00
05SD002,"LAKE WINNIPEG AT MATHESON ISLAND LANDING",51.723890,-96.915560,MB,UTC-06:00
05SD003,"FISHER RIVER NEAR DALLAS",51.355560,-97.513890,MB,UTC-06:00
05SD004,"EAST FISHER RIVER NEAR HODGSON",51.215220,-97.533810,MB,UTC-06:00
05SD005,"FISHER RIVER NEAR FISHERTON",51.185920,-97.701420,MB,UTC-06:00
05SG001,"LAKE WINNIPEG AT MISSION POINT",53.183330,-99.225000,MB,UTC-06:00
05TD001,"GRASS RIVER ABOVE STANDING STONE FALLS",55.743060,-97.000000,MB,UTC-06:00
05TE002,"BURNTWOOD RIVER ABOVE LEAF RAPIDS",55.500000,-99.222220,MB,UTC-06:00
05TF001,"FOOTPRINT LAKE AT NELSON HOUSE",55.800000,-98.850000,MB,UTC-06:00
05TF002,"FOOTPRINT RIVER ABOVE FOOTPRINT LAKE",55.930560,-98.886110,MB,UTC-06:00
05TF004,"RAT LAKE NEAR NOTIGI CONTROL STRUCTURE",56.132500,-99.485830,MB,UTC-06:00
05TF006,"WUSKWATIM LAKE NEAR THOMPSON",55.548610,-98.607780,MB,UTC-06:00
05TG001,"BURNTWOOD RIVER NEAR THOMPSON",55.744450,-97.891670,MB,UTC-06:00
05TG002,"TAYLOR RIVER NEAR THOMPSON",55.488890,-98.186110,MB,UTC-06:00
05TG003,"ODEI RIVER NEAR THOMPSON",55.995830,-97.356390,MB,UTC-06:00
05TG005,"BURNTWOOD RIVER ABOVE MANASAN FALLS",55.714170,-97.948060,MB,UTC-06:00
05TG006,"SAPOCHI RIVER NEAR NELSON HOUSE",55.908330,-98.488890,MB,UTC-06:00
05UA003,"GUNISAO RIVER AT JAM RAPIDS",53.822220,-97.775000,MB,UTC-06:00
05UB001,"NELSON RIVER AT NORWAY HOUSE",54.000000,-97.800000,MB,UTC-06:00
05UB005,"PLAYGREEN LAKE AT ENTRANCE TO EAST NELSON RIVER",53.902780,-97.975000,MB,UTC-06:00
05UB013,"KISKITTO LAKE NEAR NORWAY HOUSE",54.303050,-98.438330,MB,UTC-06:00
05UB017,"KISKITTOGISU LAKE AT WHISKEY JACK LANDING",54.435280,-98.002780,MB,UTC-06:00
05UD001,"CROSS LAKE AT CROSS LAKE",54.623610,-97.785280,MB,UTC-06:00
05UD006,"SIPIWESK LAKE AT FORESTRY DOCK",55.094440,-97.500000,MB,UTC-06:00
05UD007,"SIPIWESK LAKE AT SIPIWESK LANDING",54.883340,-98.366670,MB,UTC-06:00
05UF003,"SPLIT LAKE AT SPLIT LAKE",56.245280,-96.094440,MB,UTC-06:00
05UF004,"KETTLE RIVER NEAR GILLAM",56.344440,-94.683330,MB,UTC-06:00
05UG001,"LIMESTONE RIVER NEAR BIRD",56.519440,-94.205560,MB,UTC-06:00
05UH001,"ANGLING RIVER NEAR BIRD",56.677500,-93.638890,MB,UTC-06:00
05UH002,"WEIR RIVER ABOVE THE MOUTH",57.025830,-93.448330,MB,UTC-06:00
06AA002,"AMISK RIVER AT HIGHWAY NO. 36",54.472220,-112.016700,AB,UTC-07:00
06AB001,"SAND RIVER NEAR THE MOUTH",54.467220,-111.185600,AB,UTC-07:00
06AB002,"WOLF RIVER AT OUTLET OF WOLF LAKE",54.707780,-111.000600,AB,UTC-07:00
06AC003,"HILDA LAKE NEAR COLD LAKE",54.522220,-110.415300,AB,UTC-07:00
06AC004,"ETHEL LAKE NEAR COLD LAKE",54.544444,-110.335000,AB,UTC-07:00
06AC007,"MURIEL LAKE AT GURNEYVILLE",54.137500,-110.751400,AB,UTC-07:00
06AD006,"BEAVER RIVER AT COLD LAKE RESERVE",54.354170,-110.216700,AB,UTC-07:00
06AF001,"COLD RIVER AT OUTLET OF COLD LAKE",54.565280,-109.835300,AB,UTC-07:00
06AF002,"COLD LAKE AT COLD LAKE",54.465830,-110.171700,AB,UTC-07:00
06AG002,"DORE RIVER NEAR THE MOUTH",54.930280,-107.743600,SK,UTC-06:00
06BA002,"DILLON RIVER BELOW DILLON LAKE",55.709720,-109.385600,SK,UTC-06:00
06BB003,"CHURCHILL RIVER NEAR PATUANAK",55.925000,-107.727770,SK,UTC-06:00
06BB005,"CANOE RIVER NEAR BEAUVAL",55.408050,-108.040300,SK,UTC-06:00
06BD001,"HAULTAIN RIVER ABOVE NORBERT RIVER",56.244450,-106.561100,SK,UTC-06:00
06CA002,"WASKESIU LAKE AT WASKESIU",53.923361,-106.087640,SK,UTC-06:00
06CA010,"KINGSMERE LAKE AT WARDEN STATION",54.044440,-106.438050,SK,UTC-06:00
06CB001,"LAC LA RONGE AT LA RONGE",55.097220,-105.302800,SK,UTC-06:00
06CB002,"RAPID RIVER AT OUTLET OF LAC LA RONGE",55.352260,-104.501780,SK,UTC-06:00
06CD002,"CHURCHILL RIVER ABOVE OTTER RAPIDS",55.646390,-104.734700,SK,UTC-06:00
06DA001,"WOLLASTON LAKE AT ROSS CHANNEL",58.480560,-103.280600,SK,UTC-06:00
06DA002,"COCHRANE RIVER NEAR BROCHET",58.000000,-101.395800,MB,UTC-06:00
06DA004,"GEIKIE RIVER BELOW WHEELER RIVER",57.588890,-104.202800,SK,UTC-06:00
06DA005,"WHEELER RIVER BELOW RUSSELL LAKE",57.477780,-104.997200,SK,UTC-06:00
06DB001,"REINDEER LAKE AT BROCHET",57.880550,-101.666700,MB,UTC-06:00
06DC001,"WATHAMAN RIVER BELOW WATHAMAN LAKE",57.088890,-103.711100,SK,UTC-06:00
06DD002,"REINDEER RIVER ABOVE DEVIL RAPIDS",56.193050,-103.159400,SK,UTC-06:00
06DD003,"WAPISKAU RIVER ABOVE WHITE LAKE",56.006720,-103.326530,SK,UTC-06:00
06EA002,"CHURCHILL RIVER AT SANDY BAY",55.523330,-102.318300,SK,UTC-06:00
06EA006,"CHURCHILL RIVER ABOVE GRANVILLE FALLS",56.150000,-100.458300,MB,UTC-06:00
06EA011,"CHURCHILL RIVER ABOVE WINTEGO RAPIDS",55.574440,-102.833610,SK,UTC-06:00
06EA012,"PUKATAWAGAN LAKE AT PUKATAWAGAN",55.747220,-101.322200,MB,UTC-06:00
06EB002,"GRANVILLE LAKE AT GRANVILLE LAKE",56.227780,-100.583300,MB,UTC-06:00
06EB004,"CHURCHILL RIVER ABOVE LEAF RAPIDS",56.493610,-100.048600,MB,UTC-06:00
06EB006,"RUSSELL LAKE NEAR HERRIOT",56.340000,-101.362800,MB,UTC-06:00
06EB007,"EAGER LAKE NEAR TOD LAKE",56.538890,-101.555600,MB,UTC-06:00
06EC001,"SOUTHERN INDIAN LAKE NEAR SOUTH INDIAN LAKE",56.778890,-98.941110,MB,UTC-06:00
06EC002,"SOUTH BAY DIVERSION CHANNEL AT SOUTH BAY",56.654170,-99.051670,MB,UTC-06:00
06EC003,"SOUTHERN INDIAN LAKE AT SOUTH BAY",56.680830,-99.019720,MB,UTC-06:00
06EC006,"SOUTHERN INDIAN LAKE AT MISSI FALLS",57.313060,-98.161110,MB,UTC-06:00
06EC007,"SOUTHERN INDIAN LAKE NEAR OPACHUANAU LAKE",56.783330,-99.516670,MB,UTC-06:00
06FA001,"GAUER RIVER BELOW THORSTEINSON LAKE",57.301670,-97.523330,MB,UTC-06:00
06FB001,"CHURCHILL RIVER BELOW FIDLER LAKE",57.250000,-96.797230,MB,UTC-06:00
06FB002,"LITTLE BEAVER RIVER NEAR THE MOUTH",57.652780,-95.663890,MB,UTC-06:00
06FC001,"LITTLE CHURCHILL RIVER ABOVE RECLUSE LAKE",56.936670,-95.763050,MB,UTC-06:00
06FD001,"CHURCHILL RIVER ABOVE RED HEAD RAPIDS",58.120830,-94.625000,MB,UTC-06:00
06FD002,"DEER RIVER NORTH OF BELCHER",58.015000,-94.195560,MB,UTC-06:00
06GD001,"SEAL RIVER BELOW GREAT ISLAND",58.891670,-96.275280,MB,UTC-06:00
06HB002,"THLEWIAZA RIVER ABOVE OUTLET SEALHOLE LAKE",60.786111,-98.776944,NU,UTC-07:00
06JB001,"HANBURY RIVER ABOVE HOARE LAKE",63.591110,-105.154400,NT,UTC-07:00
06JC002,"THELON RIVER ABOVE BEVERLY LAKE",64.530280,-101.362200,NU,UTC-07:00
06KC003,"DUBAWNT RIVER AT OUTLET OF MARJORIE LAKE",64.232500,-99.475830,NU,UTC-07:00
06LA003,"ENNADAI LAKE NEAR ENNADAI",61.114170,-101.029400,NU,UTC-07:00
06LC001,"KAZAN RIVER ABOVE KAZAN FALLS",63.652500,-95.852220,NU,UTC-07:00
06MA006,"THELON RIVER BELOW OUTLET OF SCHULTZ LAKE",64.778340,-97.053340,NU,UTC-07:00
06OA007,"BROWN RIVER AT OUTLET OF BROWN LAKE",65.935600,-91.066560,NU,UTC-07:00
07AA001,"MIETTE RIVER NEAR JASPER",52.863890,-118.105800,AB,UTC-07:00
07AA002,"ATHABASCA RIVER NEAR JASPER",52.910000,-118.056900,AB,UTC-07:00
07AA007,"SUNWAPTA RIVER AT ATHABASCA GLACIER",52.216700,-117.232500,AB,UTC-07:00
07AC001,"WILDHAY RIVER NEAR HINTON",53.523330,-117.946900,AB,UTC-07:00
07AC007,"BERLAND RIVER NEAR THE MOUTH",54.013050,-116.963100,AB,UTC-07:00
07AD002,"ATHABASCA RIVER AT HINTON",53.423050,-117.570600,AB,UTC-07:00
07AF002,"MCLEOD RIVER ABOVE EMBARRAS RIVER",53.470000,-116.629200,AB,UTC-07:00
07AF013,"MCLEOD RIVER NEAR CADOMIN",53.078880,-117.197220,AB,UTC-07:00
07AG003,"WOLF CREEK AT HIGHWAY NO. 16A",53.598610,-116.270800,AB,UTC-07:00
07AG004,"MCLEOD RIVER NEAR WHITECOURT",54.012780,-115.838300,AB,UTC-07:00
07AG007,"MCLEOD RIVER NEAR ROSEVEAR",53.696950,-116.161700,AB,UTC-07:00
07AG008,"GROAT CREEK NEAR WHITECOURT",54.032500,-115.841700,AB,UTC-07:00
07AH001,"FREEMAN RIVER NEAR FORT ASSINIBOINE",54.364440,-114.903600,AB,UTC-07:00
07AH002,"CHRISTMAS CREEK NEAR BLUE RIDGE",54.227670,-115.332490,AB,UTC-07:00
07AH003,"SAKWATAMAU RIVER NEAR WHITECOURT",54.201440,-115.778940,AB,UTC-07:00
07BA001,"PEMBINA RIVER BELOW PADDY CREEK",53.129720,-115.325000,AB,UTC-07:00
07BB002,"PEMBINA RIVER NEAR ENTWISTLE",53.605000,-115.003900,AB,UTC-07:00
07BB004,"PADDLE RIVER NEAR ROCHFORT BRIDGE",53.895560,-115.040800,AB,UTC-07:00
07BB005,"LITTLE PADDLE RIVER NEAR MAYERTHORPE",53.964170,-115.174700,AB,UTC-07:00
07BB006,"PADDLE RIVER AT BARRHEAD",54.112500,-114.398600,AB,UTC-07:00
07BB007,"LAC LA NONNE AT LAC LA NONNE",53.911666,-114.279444,AB,UTC-07:00
07BB011,"PADDLE RIVER NEAR ANSELMO",53.858060,-115.362500,AB,UTC-07:00
07BC002,"PEMBINA RIVER AT JARVIE",54.451390,-113.991700,AB,UTC-07:00
07BC007,"WABASH CREEK NEAR PIBROCH",54.224170,-113.923900,AB,UTC-07:00
07BE001,"ATHABASCA RIVER AT ATHABASCA",54.722220,-113.286100,AB,UTC-07:00
07BF001,"EAST PRAIRIE RIVER NEAR ENILDA",55.416670,-116.338900,AB,UTC-07:00
07BF002,"WEST PRAIRIE RIVER NEAR HIGH PRAIRIE",55.447220,-116.491700,AB,UTC-07:00
07BF008,"SOUTH HEART RESERVOIR NEAR MCLENNAN",55.680560,-116.597200,AB,UTC-07:00
07BF010,"SOUTH HEART RIVER NEAR PEAVINE",55.818890,-116.389700,AB,UTC-07:00
07BF905,"SOUTH HEART RIVER NEAR BIG PRAIRIE SETTLEMENT",55.579777,-116.293638,AB,UTC-07:00
07BH003,"DRIFTPILE RIVER NEAR DRIFTPILE",55.346650,-115.796560,AB,UTC-07:00
07BJ001,"SWAN RIVER NEAR KINUSO",55.316670,-115.408300,AB,UTC-07:00
07BJ003,"SWAN RIVER NEAR SWAN HILLS",54.802220,-115.470000,AB,UTC-07:00
07BJ006,"LESSER SLAVE LAKE AT SLAVE LAKE",55.304160,-114.771700,AB,UTC-07:00
07BK001,"LESSER SLAVE RIVER AT SLAVE LAKE",55.305280,-114.752200,AB,UTC-07:00
07BK007,"DRIFTWOOD RIVER NEAR THE MOUTH",55.255470,-114.230790,AB,UTC-07:00
07BK009,"SAWRIDGE CREEK NEAR SLAVE LAKE",55.271670,-114.773900,AB,UTC-07:00
07BK012,"FAWCETT RIVER AT OUTLET OF FAWCETT LAKE",55.319900,-114.055310,AB,UTC-07:00
07CA004,"LAC LA BICHE AT LAC LA BICHE",54.772500,-111.987200,AB,UTC-07:00
07CA006,"WANDERING RIVER NEAR WANDERING RIVER",55.199170,-112.466100,AB,UTC-07:00
07CA012,"LOGAN RIVER NEAR THE MOUTH",55.178890,-111.728300,AB,UTC-07:00
07CA013,"OWL RIVER BELOW PICHE RIVER",55.010830,-111.854400,AB,UTC-07:00
07CB001,"CALLING LAKE AT RANGER STATION",55.213890,-113.198300,AB,UTC-07:00
07CB002,"HOUSE RIVER AT HIGHWAY NO. 63",55.641670,-112.156900,AB,UTC-07:00
07CD001,"CLEARWATER RIVER AT DRAPER",56.685280,-111.254200,AB,UTC-07:00
07CD004,"HANGINGSTONE RIVER AT FORT MCMURRAY",56.705000,-111.355600,AB,UTC-07:00
07CD005,"CLEARWATER RIVER ABOVE CHRISTINA RIVER",56.661110,-110.927800,AB,UTC-07:00
07CE001,"GREGOIRE LAKE NEAR FORT MCMURRAY",56.484170,-111.228300,AB,UTC-07:00
07CE002,"CHRISTINA RIVER NEAR CHARD",55.838890,-110.866700,AB,UTC-07:00
07CE003,"PONY CREEK NEAR CHARD",55.869720,-110.916700,AB,UTC-07:00
07DA001,"ATHABASCA RIVER BELOW MCMURRAY",56.780560,-111.400000,AB,UTC-07:00
07DA006,"STEEPBANK RIVER NEAR FORT MCMURRAY",57.005830,-111.415300,AB,UTC-07:00
07DA008,"MUSKEG RIVER NEAR FORT MACKAY",57.191670,-111.568100,AB,UTC-07:00
07DA018,"BEAVER RIVER ABOVE SYNCRUDE",56.941390,-111.565000,AB,UTC-07:00
07DB001,"MACKAY RIVER NEAR FORT MACKAY",57.210560,-111.693300,AB,UTC-07:00
07DC001,"FIREBAG RIVER NEAR THE MOUTH",57.650830,-111.201400,AB,UTC-07:00
07DD001,"ATHABASCA RIVER AT EMBARRAS AIRPORT",58.308900,-111.507800,AB,UTC-07:00
07DD002,"RICHARDSON RIVER NEAR THE MOUTH",58.360000,-111.239400,AB,UTC-07:00
07DD003,"EMBARRAS RIVER BELOW DIVERGENCE",58.422220,-111.551390,AB,UTC-07:00
07DD007,"ATHABASCA RIVER ABOVE JACKFISH CREEK",58.416670,-110.916670,AB,UTC-07:00
07DD011,"ATHABASCA RIVER NEAR OLD FORT",58.374440,-111.521670,AB,UTC-07:00
07EA004,"INGENIKA RIVER ABOVE SWANNELL RIVER",56.730280,-125.102800,BC,UTC-08:00
07EA005,"FINLAY RIVER ABOVE AKIE RIVER",57.130280,-125.250800,BC,UTC-08:00
07EA007,"AKIE RIVER NEAR THE 760 M CONTOUR",57.191110,-124.898900,BC,UTC-08:00
07EB002,"OSPIKA RIVER ABOVE ALEY CREEK",56.528330,-123.933300,BC,UTC-08:00
07EC002,"OMINECA RIVER ABOVE OSILINKA RIVER",55.916110,-124.567500,BC,UTC-08:00
07EC003,"MESILINKA RIVER ABOVE GOPHERHOLE CREEK",56.243890,-124.643300,BC,UTC-08:00
07EC004,"OSILINKA RIVER NEAR END LAKE",56.126670,-124.801400,BC,UTC-08:00
07ED003,"NATION RIVER NEAR THE MOUTH",55.435000,-123.616100,BC,UTC-08:00
07EE007,"PARSNIP RIVER ABOVE MISINCHINKA RIVER",55.078060,-122.904700,BC,UTC-08:00
07EE009,"CHUCHINKA CREEK NEAR THE MOUTH",54.529170,-122.600000,BC,UTC-08:00
07EE010,"PACK RIVER AT OUTLET OF MCLEOD LAKE",54.995830,-123.035600,BC,UTC-08:00
07EF001,"PEACE RIVER AT HUDSON HOPE",56.027500,-121.898900,BC,UTC-08:00
07EF002,"WILLISTON LAKE AT LOST CABIN CREEK",56.049720,-123.745600,BC,UTC-08:00
07EF003,"WILLISTON LAKE NEAR SCHOOLER CREEK",56.105560,-122.732500,BC,UTC-08:00
07EF004,"CARBON CREEK NEAR THE MOUTH",55.929720,-122.656900,BC,UTC-08:00
07FA003,"HALFWAY RIVER ABOVE GRAHAM RIVER",56.508330,-122.241110,BC,UTC-08:00
07FA004,"PEACE RIVER ABOVE PINE RIVER",56.183330,-121.811700,BC,UTC-08:00
07FA005,"GRAHAM RIVER ABOVE COLT CREEK",56.458610,-122.356110,BC,UTC-08:00
07FA006,"HALFWAY RIVER NEAR FARRELL CREEK",56.251110,-121.627500,BC,UTC-08:00
07FB001,"PINE RIVER AT EAST PINE",55.720000,-121.207800,BC,UTC-08:00
07FB002,"MURRAY RIVER NEAR THE MOUTH",55.556390,-121.204170,BC,UTC-08:00
07FB003,"SUKUNKA RIVER NEAR THE MOUTH",55.542780,-121.624400,BC,UTC-08:00
07FB004,"DICKEBUSCH CREEK NEAR THE MOUTH",55.537780,-121.596810,BC,UTC-08:00
07FB006,"MURRAY RIVER ABOVE WOLVERINE RIVER",55.065280,-121.012500,BC,UTC-08:00
07FB008,"MOBERLY RIVER NEAR FORT ST. JOHN",56.093060,-121.346900,BC,UTC-08:00
07FB009,"FLATBED CREEK AT KILOMETRE 110 HERITAGE HIGHWAY",55.089170,-120.940000,BC,UTC-08:00
07FC001,"BEATTON RIVER NEAR FORT ST. JOHN",56.280000,-120.700000,BC,UTC-08:00
07FC003,"BLUEBERRY RIVER BELOW AITKEN CREEK",56.677220,-121.220830,BC,UTC-08:00
07FD001,"KISKATINAW RIVER NEAR FARMINGTON",55.956940,-120.562500,BC,UTC-08:00
07FD002,"PEACE RIVER NEAR TAYLOR",56.135830,-120.670300,BC,UTC-08:00
07FD003,"PEACE RIVER AT DUNVEGAN BRIDGE",55.919170,-118.605300,AB,UTC-07:00
07FD006,"SADDLE RIVER NEAR WOKING",55.644170,-118.697500,AB,UTC-07:00
